id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating
"3848","40362","WelcomHeritage Grace Hotel","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","558, Old Chari Road Kotwali Bazaar","14","Super Deluxe Room","4"
"3849","729546","Tiyabon Resort","Dooars","Dooars","'Gorumara National Park'","WestBengal","Gorumara National Park, Magalbari chalsa","18","Deluxe","3.5"
"3850","383935","Greendale Residence","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Near Seesha Golai, Tenzing & Tenzing, Gangtok-737101, Sikkim","21","Super Deluxe Room","4.5"
"3851","1335982","Baga Paradise","Goa","Goa","'Baga Beach-North Goa'","Goa","House no-562,above J & A's Little Italy,Baga River,Arpora, Bardez,goa","6","AC Deluxe Room","4"
"3852","1332436","Vista Rooms at Newton Arcade","Goa","Goa","'Calangute Beach-North Goa'","Goa","Gaura Vaddo, Calangute, Bardez","0","Standard Room AC","0"
"3853","720118","The Grand Raj","Dharamshala","Dharamshala","'Dharamshala Road'","HimachalPradesh","Dharamshala Road, Kangra","31","Premium Room","4"
"3854","708640","Club Melaange","Erode","Erode","'Near Bus Terminus'","TamilNadu","S.F.No., 314-315, Perundurai Road","23","Standard Room","2.5"
"3855","733000","Acron Waterfront Resort","Goa","Goa","'Baga Beach-North Goa'","Goa","On the Seaward side of the Baga bridge, Baga","29","Courtyard Room","5"
"3856","1348864","Hotel Viknesh","Erode","Erode","'Near Bus Terminus'","TamilNadu","24, Annamalai, Gounder Nagar Opp Royal Theatre.","0","Double Deluxe AC Room","0"
"3857","1358776","OYO Premium Near Dharamshala Stadium 2","Dharamshala","Dharamshala",,"HimachalPradesh","Butail Complex, College Road, Near KCC Bank","0",,"0"
"3858","377503","Hotel Gomti","Dwarka","Dwarka","'Dhiru Bhai Ambani Marg'","Gujarat","Dhiru bhai ambani marg, Opp.gomti river DWARKA","0","Deluxe Double room","4"
"3859","739966","Hotel Om Residency","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Kazi Road","13","Standard","2.2"
"3860","719177","Woodland Resort","Diveagar","Diveagar","'Talani'","Maharashtra","Navnath Pakhadi, Near Marathi School,Diveagar, Tal. Shriwardhan, Dist. Raigad.","8","Standard Room","3"
"3861","710431","Hotel Yavachi","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Upper Arithang,Church Road,","20","Family Room","4"
"3862","742404","Golden Wings Appartment","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Jogiwara Road, Mcleodganj ,","0","Standard Room Non AC","0"
"3863","42257","Hotel Sai Kripa","Gangtok","Gangtok","'Developement Area'","Sikkim","Jeewan Theeng Marg , Development Area , Gangtok East Sikkim.","14","Economy Room","4"
"3864","1330476","OYO Premium Park Avenue De Calangute","Goa","Goa","'Calangute Beach-North Goa'","Goa","Resort Park Avenue, Near the chocolate room,umtta vaddo,Baga Road Calangute-Bardez","15","Standard Room A/c","2.9"
"3865","172422","L' Hotel Eden","Goa","Goa","'Dona Paula-North Goa'","Goa","12 & 13, La Oceana Colony, Dona Paula, Panjim","0","Executive Room with Pool","0"
"3866","388114","Hotel Udechee Huts","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Village. Naddi PO Dal Lake,","22","Semi Deluxe Room","4.5"
"3867","746042","Hotel Tashi Palace","Gangtok","Gangtok","'Deorali'","Sikkim","Opposite S.D.F. Bhawan, Indira Byepass","21","Suite Room","4.5"
"3868","379763","Hotel Tashi Tagey","Gangtok","Gangtok","'Deorali'","Sikkim","C 33, Tadong, Dara Goan Near SBI Tadong","24","Standard Room","4.5"
"3869","741448","Shanti Village Beach Huts","Goa","Goa","'South Goa Vicinity'","Goa","Agonda Village, Canacona, Goa 403702","14","Beach Huts","4.5"
"3870","755364","Hotel Crystal Palace Dhanaulti","Dhanaulti","Dhanaulti","'Mussoorie-Chamba Highway'","Uttaranchal","Mussoorie- Chamba Road","11","Deluxe Room","3"
"3871","207200","Rococco at Ashvem","Goa","Goa","'North Goa Vicinity'","Goa","Ashvem Beach, Mandrem, Pernem","0","Deluxe Beach Lodges (Full Sea View)","0"
"3872","720104","Starwood Cottage","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Near Dalai Lama temple, Mcleodganj,Kangra Distt.","15","Standard Room","3.6"
"3873","166155","Libton Manor","Goa","Goa","'Candolim Beach-North Goa'","Goa","H.No.709, Pintos Vaddo, Next to Canara Bank/HDFC Bank, Candolim","14","Deluxe AC room","4"
"3874","335264","Hotel Gyatso","Gangtok","Gangtok","'Chandmari'","Sikkim","Hotel Gyatso Forest Colony, Balwakhani , District: East Sikkim Gangtok - 737101","15","Deluxe Double Room","4"
"3875","731999","Hotel Pemathang Residency","Gangtok","Gangtok","'Arithang'","Sikkim","Below AIR Quarter and Hotel Sher e Punjab,Middle Arithang","17","Deluxe Room","2.5"
"3876","1329044","OYO Rooms Near Fortis Faridabad","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","45 Neelam Bata Road","15","Premium Room","4.5"
"3877","1357996","Baga Yotel","Goa","Goa","'Baga Beach-North Goa'","Goa","Saunta Vaddo, Next to Britos, Baga Beach, Bardez, Goa","12","Yotel Standard Room","5"
"3878","870874","Sea Breeze Villas","Goa","Goa","'Anjuna Beach-North Goa'","Goa","1677/1 & 2 Onyachebhat, Anjuna, Bardez,Goa","0","Villa Purva- 4 Bed Room","0"
"3879","1325242","OYO Rooms Panjim EDC House","Goa","Goa","'Panjim'","Goa","Hotel Manoshanti, Behind EDC House Dr. Dada Vaidhy Road, Panjim","15","Standard Room AC","4.1"
"3880","741406","Jewel Of The East","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Nam Nang Road, Below Assembly House","17","Deluxe Room","4"
"3881","314046","Express Sarovar Portico Faridabad","Faridabad","Faridabad","'Surajkund'","Haryana","Surajkund Sector-39, Next to Eros Charmwood Village, Faridabad","70","Superior Room","2.2"
"3882","355009","Hotel Snow Hermitage","Dharamshala","Dharamshala","'Khanyara'","HimachalPradesh","Khanniara Road, Dharamshala,","20","Luxury Room","3.5"
"3883","710503","Hotel Santiniketan","Digha","Digha","'New Digha'","WestBengal","New Digha East Mednipore","27","Deluxe AC","4"
"3884","916402","Hotel Gaya Regency","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Station Road,Gurudwara More,","24","Non AC Double","3"
"3885","1347474","OYO Premium National Highway Dwarka","Dwarka","Dwarka","'Near National Highway'","Gujarat","Near Kandasbapu Ashram Jamnagar Road Dwarka","15","Standard Room AC","2.7"
"3886","377505","Hotel Goverdhan Greens","Dwarka","Dwarka","'Opposite GEB Highway Road'","Gujarat","National Highway 8 E, PO:Baradiya Village, Dist: Jamnagar, Gujarat-India","17","AC Deluxe","4"
"3887","718187","The Origin","Dharamshala","Dharamshala","'Khanyara'","HimachalPradesh","Khanyara Road","6","Super Deluxe","4"
"3888","1332080","OYO Premium Mountain View","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Kotwali Bazaar, Dharamshala","15","Standard Room","4.3"
"3889","377589","Stay Simple Jesant Valley","Goa","Goa","'Candolim Beach-North Goa'","Goa","Jesant Valley Holiday Homes Anna Vaddo, Candolim, Bardez-Goa. 403515","16","Deluxe","4"
"3890","42040","Lotus Resort","Goa","Goa","'Colva Beach-South Goa'","Goa","Via Vaswaddo,Benaulim, Maria Hall, Colva Rd, Benaulim","48","Suite","3.5"
"3891","721603","Cuba Baga Hotel","Goa","Goa","'Baga Beach-North Goa'","Goa","At Casa Ermeralda, CSM Road, Cobrawaddo, Calangute-Baga Rd, Baga, GA","12","Deluxe Non Ac","3.5"
"3892","1336898","OYO Premium Sunset View Mcleodganj","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Sunset Point Road, Naddi Naddi Road Mcleod-Ganj","15","Standard Room","2.1"
"3893","329983","Hotel Kun Dau Residency","Gangtok","Gangtok","'Chandmari'","Sikkim","Chandmari, J N Road. Gangtok","16","Deluxe Room","3.5"
"3894","382511","Casa Colvale","Goa","Goa","'Panjim'","Goa","Colvale Village, Alto de Porvorim, Goa","12","Casa Favourite","4.5"
"3895","1337944","OYO Rooms Near Naga Cottage Morjim","Goa","Goa","'Morjim Beach-North Goa'","Goa","Pleasure Beach Resort, Vithaldaswaddo, Morjim, Pernem, Goa Vithaldaswaddo Goa","0","Standard Room AC","3.1"
"3896","42259","Hotel White Mountain","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Namnang Road, Near Kyi - de- khang school Gangtok","20","Deluxe Room","3"
"3897","1360338","Vivera Grande","Dindigul","Dindigul","'Near Bus Terminus'","TamilNadu","No19, New Aghraharam, Palani Road, Near BSNL Office.","42","Elite Room","5"
"3898","708932","Hotel Madhulika","Dhanbad","Dhanbad","'Bank More'","Jharkhand","Madhulika Enclave, Bank More","25","Standard","3"
"3899","44622","Hotel Supreme","Goa","Goa","'Vasco'","Goa","Opp. Damodar Temple, Swatantra Path, Vasco-da-Gama","55","Luxury Suite","3"
"3900","716240","Hotel Panchmurti Diu","Diu","Diu","'Nagoa Beach'","DamanandDiu","Nagoa Road, Opp Jethibai Bus Station.","15","AC Deluxe","2.5"
"3901","870464","Subhash Guest House","Goa","Goa","'Calangute Beach-North Goa'","Goa","7/182, Near Ronil Hotel, Sauta Waddo, Calangute, Bardez","5","Deluxe Room","3.5"
"3902","375217","Skylon Hotel","Gandhinagar","Gandhinagar","'Sector-26'","Gujarat","Dev Complex, K-7 Circle, Sector-26, Gandhinagar-382028 Gujarat.","30","Standard Room","3.5"
"3903","385016","Hotel Alishan","Diu","Diu","'Fort Road'","DamanandDiu","Fort Road","34","Deluxe Room","3.5"
"3904","707545","Goa Marriott Resort & Spa","Goa","Goa","'Panjim'","Goa","Po Box 64, Miramar","180","Garden View Room","4.5"
"3905","718959","Country Lodge","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Ramnagar","12","Deluxe","3.5"
"3906","377543","Joet's Guest House","Goa","Goa","'Bogmalo'","Goa","H.No. 121, Bogmalo Beach, Vasco da Gama, Goa 403806","7","A/C Room","4.5"
"3907","1352702","Hotel Z Square","Goa","Goa","'Vasco'","Goa","F.L Gomes Road,Opp Auto Service, Vasco Da Gama Goa - 403802","0","Deluxe A/C Room","0"
"3908","1327458","OYO Rooms Colva Beach Street","Goa","Goa","'Colva Beach-South Goa'","Goa","4th ward, Colva Beach Road, Margao, Goa 403708","15","Standard Room AC","4.5"
"3909","1347838","OYO Rooms Below District Court","Gangtok","Gangtok","'Developement Area'","Sikkim","Near District CourtUpper SicheyGangtok","15","Standard Non AC","4.2"
"3910","737200","Villa Ikebana","Goa","Goa","'Vagator Beach-North Goa'","Goa","579/2, Badem Assagao, Bardez, Assagao, India","4","Room One","4"
"3911","957210","OYO Rooms Near Dalai Lama Temple","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Holiday Hill, Jogiwara Road , Mcleod-Ganj","15","Standard Room AC","4.5"
"3912","738204","Hotel Girish","Diamond Harbour","Diamond Harbour","'Diamond Harbour'","WestBengal","New Madhabpur, Diamond Harbour","48","Executive Room","4.5"
"3913","327454","Ocean Palms Goa","Goa","Goa","'Calangute Beach-North Goa'","Goa","Opposite Holiday Street, Gauravaddo, Calangute","56","Palm Suite","4.5"
"3914","41644","Hotel Soyang","Gangtok","Gangtok","'Central Gangtok'","Sikkim","M.G.Marg","32","Suite","3.5"
"3915","354483","United 21 Emerald","Goa","Goa","'Varca Beach-South Goa'","Goa","The Emerald Forest, 466, Guneavaddo, Varca, South Goa","0","Suite","3.5"
"3916","708027","Colva Residency","Goa","Goa","'Colva Beach-South Goa'","Goa","4th Ward, Colva, Goa 403708","47","Deluxe Room AC","3.5"
"3917","724767","Hotel Pankaj","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Opp. Punjab National Bank, Tekari Road, Gaya","17","Deluxe Non AC","4.4"
"3918","1337960","OYO Rooms Near Mandrem Beach","Goa","Goa","'North Goa Vicinity'","Goa","O Saiba Guest House, Junaswada, Mandrem, Pernem, Goa Junaswada Goa","0","Standard Room AC","2.1"
"3919","330218","Hotel Disha","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Hotel Disha, Old Pvt. Bus Stand Church Road","16","Deluxe A/C","4.5"
"3920","1328296","Millennium Hotel","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","N.I.T, 67, Neelam Bata Rd, AC Nagar, New Industrial Town","0","Studio Room","0"
"3921","1328504","Hotel Kai Fu Khim Residency","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Upper Sichey, Near Motor Training Centre, District Court Road","13","Double Room","4"
"3922","42060","Royal Heritage Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Near Domino's Pizza, Naikavaddo, Calangute, Bardez","28","Standard Room","3"
"3923","377588","Prazeres Resort","Goa","Goa","'Candolim Beach-North Goa'","Goa","Beyond Nerul Bridge Marquis Waddo","120","Standard Room","3"
"3924","719899","Hotel Monark","Firozabad","Firozabad","'Arya Nagar'","UttarPradesh","Bye Pass Road","16","Deluxe Room","3.5"
"3925","354659","Clarks Inn Apple Tree","Ghaziabad","Ghaziabad","'Raj Nagar'","UttarPradesh","Adjacent to Mahalaxmi Mall, C-2 Raj Nagar District Centre, Raj Nagar","61","Deluxe Room","3.5"
"3926","385653","Shanthidhama","Gangavati","Gangavati","'Gangavathi'","Karnataka","Near Sri Hanuman Temple & Pampasarovara Anegundi, Gangavathi Thaluk","5","Double Bed","3.5"
"3927","708976","Hotel Jungle Huts","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Bhagsu Road, Mcleodganj","10","Deluxe Room","3.5"
"3928","122962","Vila Goesa Beach Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Cobra Vaddo, Near De Baga Deck, Calangute","0","Super Deluxe Luxury Suite","0"
"3929","1324790","Hotel Dragon Inn","Gangtok","Gangtok","'Chandmari'","Sikkim","3rd Mile, Bojoghari","21","Deluxe Room","4.5"
"3930","330708","Mahagun Sarovar Portico Suites","Ghaziabad","Ghaziabad","'Vaishali-Sahibabad'","UttarPradesh","Mahagun Metro Mall VC3 Sector 3, Vaishali","127","Premier Studio","4"
"3931","740206","Gajraula Haveli Resort","Gajraula","Gajraula","'J.P. Nagar'","UttarPradesh","Delhi Nainital Highway Road,NH-24(Distt) J.P. Nagar","40","Deluxe Room","3"
"3932","380513","Rahi Resort de Crossroads","Goa","Goa","'Calangute Beach-North Goa'","Goa","TIVAI VADDO, CALANGUTE-BAGA CIRCLE, CALANGUTE, BARDEZ, GOA 403516","32","Grazia","3.5"
"3933","1343366","Aishwarya's Guest Inn","Goa","Goa","'Calangute Beach-North Goa'","Goa","Gaura Wado, Near Kamat Holiday Homes, Behind Calangute Mall, Calangute 403516, India","0","Deluxe AC Room","0"
"3934","44636","Vincy Beach Resort","Goa","Goa","'Colva Beach-South Goa'","Goa","Colva Beach, Salcete","22","Standard Room Non AC","3.5"
"3935","720489","Hotel Citi Residenci","Durgapur","Durgapur","'City Centre'","WestBengal","Sahid Khudiram Sarani,","56","Business Class","3.5"
"3936","1348950","Hotel Sikkim Pride","Gangtok","Gangtok","'Burtuk'","Sikkim","IBP Road, Near Helipad, Burtuk","0","Deluxe","0"
"3937","747376","Hotel Golden Star Continental & Spa","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Below M.G Marg, Near Tenzing & Tenzing","33","Deluxe Room","4.5"
"3938","720573","The Dwarika Hotel","Dwarka","Dwarka","'Near National Highway'","Gujarat","Near Kandasbapu Ashram, Jamnagar Road","25","Suite Room","3"
"3939","42029","Furtados Beach House","Goa","Goa","'Colva Beach-South Goa'","Goa","Sernabatim Benaulim Beach","12","Standard Non A/C","2.5"
"3940","40432","Hotel Tashi Delek","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Mahatma Gandhi Marg","46","Terrance Suite Room","3"
"3941","761250","The Saramsa Resort","Gangtok","Gangtok","'Ranipool'","Sikkim","Chota Singtam,Saramsa,Ranipool","15","Deluxe Suite","4"
"3942","42028","Estrela do Mar Beach Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Khobra Vaddo, Calangute, Bardez","240","Standard Room","3.5"
"3943","318735","The Sikkim Continental","Gangtok","Gangtok","'Central Gangtok'","Sikkim","The Sikkim Continental New Tenzing & Tenzing NH 31A Gangtok , Sikkim","22","Imperial Suite","3.5"
"3944","330022","Hotel Damji","Dwarka","Dwarka","'Shivrajsinh Road'","Gujarat","Shivrajsinh Road","0","Double Bed Non AC Deluxe","0"
"3945","713861","Hotel Rajadhiraj","Dwarka","Dwarka","'Near Dwarkadhish Temple'","Gujarat","Near Gomti River, Reliance Road, Dwarka Town,","19","Double Bed Non A/C","3.8"
"3946","354487","Maiden Residency","Ghaziabad","Ghaziabad","'Pandav Nagar-Ghaziabad'","UttarPradesh","344/1, Pandav Nagar Industrial Area, NH-24 (near hospital Columbia Asia)","26","Suite","4.5"
"3947","297516","Calangute Towers","Goa","Goa","'Calangute Beach-North Goa'","Goa","Dr. Jack Sequira Junction, Opposite to Calangute Village Panchayat, Calangute, Bardez","53","Deluxe Room","4"
"3948","1358038","Hotel Gangtok Drift","Gangtok","Gangtok","'Deorali'","Sikkim","Bahai School Road, Daragoan, Tadong","17","Deluxe Room","4.5"
"3949","724153","Hotel Sonam Delek","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Sonam Gyatso Marg (Tibet Road)","20","Standard Non View","4.5"
"3950","730154","Hotel East Palace","Diamond Harbour","Diamond Harbour","'Diamond Harbour'","WestBengal","Konchowki, P.S - Bishnupur, Kolkata","55","Standard AC","3"
"3951","711476","Hotel Greenland Inn","Digha","Digha","'New Digha'","WestBengal","N2, SECTOR,PLOT NO .84, NEW DIGHA, PURBA MEDINIPUR (NEAR NEW DIGHA NURCING HOME)","17","Deluxe Non AC","4"
"3952","40426","Elgin Nor-Khill","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Paljor Stadium Road","32","Deluxe Suite","4.5"
"3953","739694","Hotel A P Palace","Faizabad","Faizabad","'Chowk'","UttarPradesh","Near BRIJ Kishor Homeopathic Medical College, Near Allahabad Bank, Deokali","0","A.C Room","0"
"3954","709262","Hotel Dreamland Lataguri","Dooars","Dooars","'Jaldapara Forest'","WestBengal","Kalamati Road,Purba lataguri","48","Executive","3.5"
"3955","1356098","Ocean Myst Face 3","Goa","Goa","'Bogmalo'","Goa","Queeny Nagar, Velsao, Vasco","10","2 Bed Room","2.1"
"3956","723852","Delight Hotels Susanta Awaas","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Namnang Road, Close to Star Cinema Hall, MG Marg","11","Standard Room","4"
"3957","755202","Cota Residency","Goa","Goa","'Majorda Beach-South Goa'","Goa","Francis Costa Ward, Utorda","8","Standard Room","5"
"3958","739080","Sharma Resort","Gandhidham","Gandhidham","'Airport Road'","Gujarat","Sharma Resort Kuchhch, P. O. Box 255, Survey no 98, Galpadar, Near Airport Crossing, Gandhidham, Kachchh","85","Superior Room","4"
"3959","380278","Hotel Uttam","Dwarka","Dwarka","'Jawahar Road'","Gujarat","Jawahar Road | Near Dwarkdhish Temple","15","3 Bed Room","2"
"3960","328639","The Mystic Forest","Dooars","Dooars","'Jaldapara Forest'","WestBengal","Jaldapara, Madhya Madarihat, Madarihat, Dist Jalpaiguri","17","Deluxe Room","3"
"3961","946900","Grand View Lodge","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Grand View Lodge, Old Chari road, Dharamshala, Himachal Pradesh","11","Deluxe Room","1"
"3962","1356882","Goldfinch Hotel Faridabad NCR","Faridabad","Faridabad","'Surajkund'","Haryana","Sector-39, Surajkund","70","Superior Room","3.8"
"3963","721077","Taha's White Pearl Guest House","Goa","Goa","'Morjim Beach-North Goa'","Goa","H No-750 Opp Nifa Hotel,Near Marbella Resort New Wadda Morjim,Pernem - Goa 403512","6","Deluxe Rooms with AC","3.5"
"3964","718889","Yash Gardens","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Near S.T. Stand, Ganpatipule, Ratnagiri","14","Non AC Rooms","2.5"
"3965","868496","Cidade De Diu","Diu","Diu","'Vegetable Market Road'","DamanandDiu","Behind Hotel Samrat, Near Vegetable Market,Diu","31","Executive AC","3.5"
"3966","713822","La Sunila Suites","Goa","Goa","'Arpora-North Goa'","Goa","Dr Constancio Maschrans, River View, Arpora - Baga Road, Bardez, Arpora","14","Junior Suite","4.5"
"3967","1331252","STARiHOTELS Ghazipur","Ghazipur","Ghazipur","'Gausabad Road'","UttarPradesh","Hotel Bindu Gausabad ,Phullanpur","0","Standard Room","0"
